"subjectid" "activity" "feature" "mean(measurement)"
23 "laying" "tBodyGyroJerkstdZ" -0.994908984861111
23 "laying" "tBodyAccMagmean" -0.962959196805556
23 "laying" "tBodyAccMagstd" -0.957871990555555
23 "laying" "tGravityAccMagmean" -0.962959196805556
23 "laying" "tGravityAccMagstd" -0.957871990555555
23 "laying" "tBodyAccJerkMagmean" -0.987010197361111
23 "laying" "tBodyAccJerkMagstd" -0.986685651527778
23 "laying" "tBodyGyroMagmean" -0.949418000972222
23 "laying" "tBodyGyroMagstd" -0.957227585972222
23 "laying" "tBodyGyroJerkMagmean" -0.984557478611111
23 "laying" "tBodyGyroJerkMagstd" -0.981314831666667
23 "laying" "fBodyAccmeanX" -0.970037238333333
23 "laying" "fBodyAccmeanY" -0.982072295833333
23 "laying" "fBodyAccmeanZ" -0.977515213888889
23 "laying" "fBodyAccstdX" -0.952410957638889
23 "laying" "fBodyAccstdY" -0.974304149166667
23 "laying" "fBodyAccstdZ" -0.972261283055556
23 "laying" "fBodyAccmeanFreqX" -0.424151160897222
23 "laying" "fBodyAccmeanFreqY" 0.0637688819034028
23 "laying" "fBodyAccmeanFreqZ" 0.298416658291667
23 "laying" "fBodyAccJerkmeanX" -0.986204659166667
23 "laying" "fBodyAccJerkmeanY" -0.988230264166667
23 "laying" "fBodyAccJerkmeanZ" -0.982415511805556
23 "laying" "fBodyAccJerkstdX" -0.987840852638889
23 "laying" "fBodyAccJerkstdY" -0.989995616944444
23 "laying" "fBodyAccJerkstdZ" -0.985502011944444
23 "laying" "fBodyAccJerkmeanFreqX" 0.206066869445833
23 "laying" "fBodyAccJerkmeanFreqY" 0.0982745766404167
23 "laying" "fBodyAccJerkmeanFreqZ" 0.230107945944444
23 "laying" "fBodyGyromeanX" -0.979676078055556
23 "laying" "fBodyGyromeanY" -0.96846913625
23 "laying" "fBodyGyromeanZ" -0.984238807777778
23 "laying" "fBodyGyrostdX" -0.982665212638889
23 "laying" "fBodyGyrostdY" -0.954997309583333
23 "laying" "fBodyGyrostdZ" -0.98531784125
23 "laying" "fBodyGyromeanFreqX" 0.13145543361875
23 "laying" "fBodyGyromeanFreqY" -0.1472313939875
23 "laying" "fBodyGyromeanFreqZ" 0.289184530733333
23 "laying" "fBodyAccMagmean" -0.967747053194444
23 "laying" "fBodyAccMagstd" -0.958465695416667
23 "laying" "fBodyAccMagmeanFreq" 0.0359321171277778
23 "laying" "fBodyBodyAccJerkMagmean" -0.985905703888889
23 "laying" "fBodyBodyAccJerkMagstd" -0.986540200694444
23 "laying" "fBodyBodyAccJerkMagmeanFreq" 0.338094710990278
23 "laying" "fBodyBodyGyroMagmean" -0.966239347916667
23 "laying" "fBodyBodyGyroMagstd" -0.959025538194444
23 "laying" "fBodyBodyGyroMagmeanFreq" 0.102453271218056
23 "laying" "fBodyBodyGyroJerkMagmean" -0.981846854305556
23 "laying" "fBodyBodyGyroJerkMagstd" -0.98158514125
23 "laying" "fBodyBodyGyroJerkMagmeanFreq" 0.225885068995833
23 "laying" "angletBodyAccMeangravity" 0.0157281639125
23 "laying" "angletBodyAccJerkMeangravityMean" -0.008233394775
23 "laying" "angletBodyGyroMeangravityMean" 0.105744482036111
23 "laying" "angletBodyGyroJerkMeangravityMean" 0.00520700388888889
23 "laying" "angleXgravityMean" 0.533234986111111
23 "laying" "angleYgravityMean" -0.232646383194444
23 "laying" "angleZgravityMean" -0.781769061527778
24 "walking" "tBodyAccmeanX" 0.276980816034483
24 "walking" "tBodyAccmeanY" -0.0225446400534483
24 "walking" "tBodyAccmeanZ" -0.110595952913793
24 "walking" "tBodyAccstdX" -0.47076236637931
24 "walking" "tBodyAccstdY" -0.154127498163793
24 "walking" "tBodyAccstdZ" -0.288840016206897
24 "walking" "tGravityAccmeanX" 0.95970108137931
24 "walking" "tGravityAccmeanY" -0.115116241810345
24 "walking" "tGravityAccmeanZ" -0.140910029827586
24 "walking" "tGravityAccstdX" -0.983132400344828
24 "walking" "tGravityAccstdY" -0.962578844310345
24 "walking" "tGravityAccstdZ" -0.962822966551724
24 "walking" "tBodyAccJerkmeanX" 0.0731938975362069
24 "walking" "tBodyAccJerkmeanY" 0.0121254591034483
24 "walking" "tBodyAccJerkmeanZ" -0.0116401387758621
24 "walking" "tBodyAccJerkstdX" -0.485863255344828
24 "walking" "tBodyAccJerkstdY" -0.302220161206897
24 "walking" "tBodyAccJerkstdZ" -0.491189466034483
24 "walking" "tBodyGyromeanX" -0.0545126870724138
24 "walking" "tBodyGyromeanY" -0.0658435879913793
24 "walking" "tBodyGyromeanZ" 0.0972006320344828
24 "walking" "tBodyGyrostdX" -0.580597373275862
24 "walking" "tBodyGyrostdY" -0.487166280172414
24 "walking" "tBodyGyrostdZ" -0.396154003275862
24 "walking" "tBodyGyroJerkmeanX" -0.0625311679982759
24 "walking" "tBodyGyroJerkmeanY" -0.0502895008551724
24 "walking" "tBodyGyroJerkmeanZ" -0.0739835516362069
24 "walking" "tBodyGyroJerkstdX" -0.490773455517241
24 "walking" "tBodyGyroJerkstdY" -0.514246569655172
24 "walking" "tBodyGyroJerkstdZ" -0.557968202931034
24 "walking" "tBodyAccMagmean" -0.299983613965517
24 "walking" "tBodyAccMagstd" -0.48106401862069
24 "walking" "tGravityAccMagmean" -0.299983613965517
24 "walking" "tGravityAccMagstd" -0.48106401862069
24 "walking" "tBodyAccJerkMagmean" -0.399722201034483
24 "walking" "tBodyAccJerkMagstd" -0.409824562586207
24 "walking" "tBodyGyroMagmean" -0.403064156896552
24 "walking" "tBodyGyroMagstd" -0.563863212586207
24 "walking" "tBodyGyroJerkMagmean" -0.507824745862069
24 "walking" "tBodyGyroJerkMagstd" -0.556022765862069
24 "walking" "fBodyAccmeanX" -0.492419802586207
24 "walking" "fBodyAccmeanY" -0.203193741396552
24 "walking" "fBodyAccmeanZ" -0.344493013448276
24 "walking" "fBodyAccstdX" -0.462733639137931
24 "walking" "fBodyAccstdY" -0.182766476862069
24 "walking" "fBodyAccstdZ" -0.314646918448276
24 "walking" "fBodyAccmeanFreqX" -0.312046342362069
24 "walking" "fBodyAccmeanFreqY" -0.067892712362069
24 "walking" "fBodyAccmeanFreqZ" 0.0275268023637931
24 "walking" "fBodyAccJerkmeanX" -0.509628168793103
24 "walking" "fBodyAccJerkmeanY" -0.352829307068966
24 "walking" "fBodyAccJerkmeanZ" -0.469920224310345
24 "walking" "fBodyAccJerkstdX" -0.507640734482759
24 "walking" "fBodyAccJerkstdY" -0.294353545672414
24 "walking" "fBodyAccJerkstdZ" -0.511115619482759
24 "walking" "fBodyAccJerkmeanFreqX" -0.253177488803448
24 "walking" "fBodyAccJerkmeanFreqY" -0.439634005689655
24 "walking" "fBodyAccJerkmeanFreqZ" -0.400928133965517
24 "walking" "fBodyGyromeanX" -0.468295081206897
24 "walking" "fBodyGyromeanY" -0.479841432931034
24 "walking" "fBodyGyromeanZ" -0.39144792137931
24 "walking" "fBodyGyrostdX" -0.616915839310345
24 "walking" "fBodyGyrostdY" -0.495896271896552
24 "walking" "fBodyGyrostdZ" -0.453337858448276
24 "walking" "fBodyGyromeanFreqX" -0.0550991955691379
24 "walking" "fBodyGyromeanFreqY" 0.0479956663948276
24 "walking" "fBodyGyromeanFreqZ" -0.224671550446552
24 "walking" "fBodyAccMagmean" -0.434618912068966
24 "walking" "fBodyAccMagstd" -0.590265845517241
24 "walking" "fBodyAccMagmeanFreq" 0.153588267505862
24 "walking" "fBodyBodyAccJerkMagmean" -0.418641046896552
24 "walking" "fBodyBodyAccJerkMagstd" -0.40297998362069
24 "walking" "fBodyBodyAccJerkMagmeanFreq" 0.102850167901724
24 "walking" "fBodyBodyGyroMagmean" -0.534509163793103
24 "walking" "fBodyBodyGyroMagstd" -0.668032801896552
24 "walking" "fBodyBodyGyroMagmeanFreq" 0.351492001672414
24 "walking" "fBodyBodyGyroJerkMagmean" -0.571594392068966
24 "walking" "fBodyBodyGyroJerkMagstd" -0.567447731896552
24 "walking" "fBodyBodyGyroJerkMagmeanFreq" 0.209200417647241
24 "walking" "angletBodyAccMeangravity" -0.00303003688275862
24 "walking" "angletBodyAccJerkMeangravityMean" -0.102713928482759
24 "walking" "angletBodyGyroMeangravityMean" 0.0465671147068966
24 "walking" "angletBodyGyroJerkMeangravityMean" -0.137551607358621
24 "walking" "angleXgravityMean" -0.830330757068966
24 "walking" "angleYgravityMean" 0.162412044137931
24 "walking" "angleZgravityMean" 0.120121440172414
24 "walkingupstairs" "tBodyAccmeanX" 0.269881106779661
24 "walkingupstairs" "tBodyAccmeanY" -0.0251979434569492
24 "walkingupstairs" "tBodyAccmeanZ" -0.114248610966102
24 "walkingupstairs" "tBodyAccstdX" -0.344399351355932
24 "walkingupstairs" "tBodyAccstdY" -0.116804488966102
24 "walkingupstairs" "tBodyAccstdZ" -0.255601012881356
24 "walkingupstairs" "tGravityAccmeanX" 0.906369500508475
24 "walkingupstairs" "tGravityAccmeanY" -0.237498409152542
24 "walkingupstairs" "tGravityAccmeanZ" -0.227134869152542
24 "walkingupstairs" "tGravityAccstdX" -0.962190567457627
24 "walkingupstairs" "tGravityAccstdY" -0.916690779830509
24 "walkingupstairs" "tGravityAccstdZ" -0.934952938983051
24 "walkingupstairs" "tBodyAccJerkmeanX" 0.0862310100338983
24 "walkingupstairs" "tBodyAccJerkmeanY" -0.0150816047830508
24 "walkingupstairs" "tBodyAccJerkmeanZ" -0.0132353651798305
24 "walkingupstairs" "tBodyAccJerkstdX" -0.49876467220339
24 "walkingupstairs" "tBodyAccJerkstdY" -0.51522075220339
24 "walkingupstairs" "tBodyAccJerkstdZ" -0.523807264237288
24 "walkingupstairs" "tBodyGyromeanX" 0.0883163772152542
24 "walkingupstairs" "tBodyGyromeanY" -0.105932947294915
24 "walkingupstairs" "tBodyGyromeanZ" 0.0248290702830508
24 "walkingupstairs" "tBodyGyrostdX" -0.577426408813559
24 "walkingupstairs" "tBodyGyrostdY" -0.568534124576271
24 "walkingupstairs" "tBodyGyrostdZ" -0.27459628379661
24 "walkingupstairs" "tBodyGyroJerkmeanX" -0.146800845605424
24 "walkingupstairs" "tBodyGyroJerkmeanY" -0.0317350582050847
24 "walkingupstairs" "tBodyGyroJerkmeanZ" -0.0498427228983051
24 "walkingupstairs" "tBodyGyroJerkstdX" -0.640489537966102
24 "walkingupstairs" "tBodyGyroJerkstdY" -0.646644373728814
24 "walkingupstairs" "tBodyGyroJerkstdZ" -0.648975330847458
24 "walkingupstairs" "tBodyAccMagmean" -0.226402822033898
24 "walkingupstairs" "tBodyAccMagstd" -0.30685447
24 "walkingupstairs" "tGravityAccMagmean" -0.226402822033898
24 "walkingupstairs" "tGravityAccMagstd" -0.30685447
24 "walkingupstairs" "tBodyAccJerkMagmean" -0.488487620508475
24 "walkingupstairs" "tBodyAccJerkMagstd" -0.441068689830508
24 "walkingupstairs" "tBodyGyroMagmean" -0.33443583979661
24 "walkingupstairs" "tBodyGyroMagstd" -0.503929060169492
24 "walkingupstairs" "tBodyGyroJerkMagmean" -0.658751629152542
24 "walkingupstairs" "tBodyGyroJerkMagstd" -0.638180352881356
24 "walkingupstairs" "fBodyAccmeanX" -0.395790553898305
24 "walkingupstairs" "fBodyAccmeanY" -0.252412541966102
24 "walkingupstairs" "fBodyAccmeanZ" -0.312792211016949
24 "walkingupstairs" "fBodyAccstdX" -0.326165553050847
24 "walkingupstairs" "fBodyAccstdY" -0.107787679328814
24 "walkingupstairs" "fBodyAccstdZ" -0.28314344338983
24 "walkingupstairs" "fBodyAccmeanFreqX" -0.502463282542373
24 "walkingupstairs" "fBodyAccmeanFreqY" -0.271713646627119
24 "walkingupstairs" "fBodyAccmeanFreqZ" -0.0999242115191525
24 "walkingupstairs" "fBodyAccJerkmeanX" -0.515644617288136
24 "walkingupstairs" "fBodyAccJerkmeanY" -0.527604243559322
24 "walkingupstairs" "fBodyAccJerkmeanZ" -0.48339098779661
24 "walkingupstairs" "fBodyAccJerkstdX" -0.527104719152542
24 "walkingupstairs" "fBodyAccJerkstdY" -0.535843319152542
24 "walkingupstairs" "fBodyAccJerkstdZ" -0.562727123050847
24 "walkingupstairs" "fBodyAccJerkmeanFreqX" -0.392831269898305
24 "walkingupstairs" "fBodyAccJerkmeanFreqY" -0.508876718135593
24 "walkingupstairs" "fBodyAccJerkmeanFreqZ" -0.426530074576271
24 "walkingupstairs" "fBodyGyromeanX" -0.503188684915254
24 "walkingupstairs" "fBodyGyromeanY" -0.546620981186441
24 "walkingupstairs" "fBodyGyromeanZ" -0.372182912033898
24 "walkingupstairs" "fBodyGyrostdX" -0.602945480677966
24 "walkingupstairs" "fBodyGyrostdY" -0.586177824237288
24 "walkingupstairs" "fBodyGyrostdZ" -0.311996408983051
24 "walkingupstairs" "fBodyGyromeanFreqX" -0.187707848118644
24 "walkingupstairs" "fBodyGyromeanFreqY" -0.067744122479661
24 "walkingupstairs" "fBodyGyromeanFreqZ" -0.343569679050847
24 "walkingupstairs" "fBodyAccMagmean" -0.322300989322034
24 "walkingupstairs" "fBodyAccMagstd" -0.406283377627119
24 "walkingupstairs" "fBodyAccMagmeanFreq" -0.113727064838983
24 "walkingupstairs" "fBodyBodyAccJerkMagmean" -0.429800778813559
24 "walkingupstairs" "fBodyBodyAccJerkMagstd" -0.45964779779661
24 "walkingupstairs" "fBodyBodyAccJerkMagmeanFreq" 0.0077672679220339
24 "walkingupstairs" "fBodyBodyGyroMagmean" -0.564664994745763
24 "walkingupstairs" "fBodyBodyGyroMagstd" -0.54907099
24 "walkingupstairs" "fBodyBodyGyroMagmeanFreq" -0.0612402085
24 "walkingupstairs" "fBodyBodyGyroJerkMagmean" -0.64611467
24 "walkingupstairs" "fBodyBodyGyroJerkMagstd" -0.653876950677966
24 "walkingupstairs" "fBodyBodyGyroJerkMagmeanFreq" 0.0122259033220339
24 "walkingupstairs" "angletBodyAccMeangravity" -0.0190694556338983
24 "walkingupstairs" "angletBodyAccJerkMeangravityMean" -0.00932266703898305
24 "walkingupstairs" "angletBodyGyroMeangravityMean" -0.197302296508475
24 "walkingupstairs" "angletBodyGyroJerkMeangravityMean" 0.182384802705085
24 "walkingupstairs" "angleXgravityMean" -0.682918761186441
24 "walkingupstairs" "angleYgravityMean" 0.247122399830508
24 "walkingupstairs" "angleZgravityMean" 0.181479912372881
24 "walkingdownstairs" "tBodyAccmeanX" 0.288631208909091
24 "walkingdownstairs" "tBodyAccmeanY" -0.0145730348310909
24 "walkingdownstairs" "tBodyAccmeanZ" -0.104818820272727
24 "walkingdownstairs" "tBodyAccstdX" -0.08273248054
24 "walkingdownstairs" "tBodyAccstdY" -0.102607326783636
24 "walkingdownstairs" "tBodyAccstdZ" -0.205566380745455
24 "walkingdownstairs" "tGravityAccmeanX" 0.950883416727273
24 "walkingdownstairs" "tGravityAccmeanY" -0.128326710927273
24 "walkingdownstairs" "tGravityAccmeanZ" -0.140123155018182
24 "walkingdownstairs" "tGravityAccstdX" -0.961845327454545
24 "walkingdownstairs" "tGravityAccstdY" -0.941478979454546
24 "walkingdownstairs" "tGravityAccstdZ" -0.942207718727273
24 "walkingdownstairs" "tBodyAccJerkmeanX" 0.0802619828545455
24 "walkingdownstairs" "tBodyAccJerkmeanY" -0.00447316273690909
24 "walkingdownstairs" "tBodyAccJerkmeanZ" -0.00846915857363636
24 "walkingdownstairs" "tBodyAccJerkstdX" -0.337218894
24 "walkingdownstairs" "tBodyAccJerkstdY" -0.169291887741818
24 "walkingdownstairs" "tBodyAccJerkstdZ" -0.290239376563636
24 "walkingdownstairs" "tBodyGyromeanX" -0.0867069010690909
24 "walkingdownstairs" "tBodyGyromeanY" -0.0542300245127273
24 "walkingdownstairs" "tBodyGyromeanZ" 0.111973650603636
24 "walkingdownstairs" "tBodyGyrostdX" -0.431919067945455
24 "walkingdownstairs" "tBodyGyrostdY" -0.484673524
24 "walkingdownstairs" "tBodyGyrostdZ" -0.491077244909091
24 "walkingdownstairs" "tBodyGyroJerkmeanX" -0.0914145014654545
24 "walkingdownstairs" "tBodyGyroJerkmeanY" -0.0291766311418182
24 "walkingdownstairs" "tBodyGyroJerkmeanZ" -0.0412055411490909
24 "walkingdownstairs" "tBodyGyroJerkstdX" -0.358444550225455
24 "walkingdownstairs" "tBodyGyroJerkstdY" -0.519326735090909
24 "walkingdownstairs" "tBodyGyroJerkstdZ" -0.478690941272727
24 "walkingdownstairs" "tBodyAccMagmean" -0.0737699163072727
24 "walkingdownstairs" "tBodyAccMagstd" -0.0224839122854545
24 "walkingdownstairs" "tGravityAccMagmean" -0.0737699163072727
24 "walkingdownstairs" "tGravityAccMagstd" -0.0224839122854545
24 "walkingdownstairs" "tBodyAccJerkMagmean" -0.263106944836364
24 "walkingdownstairs" "tBodyAccJerkMagstd" -0.143501970018182
24 "walkingdownstairs" "tBodyGyroMagmean" -0.304965806363636
24 "walkingdownstairs" "tBodyGyroMagstd" -0.3636948774
24 "walkingdownstairs" "tBodyGyroJerkMagmean" -0.497152238363636
24 "walkingdownstairs" "tBodyGyroJerkMagstd" -0.459159852363636
24 "walkingdownstairs" "fBodyAccmeanX" -0.222324293454545
24 "walkingdownstairs" "fBodyAccmeanY" -0.0861829752472727
24 "walkingdownstairs" "fBodyAccmeanZ" -0.173825083587273
24 "walkingdownstairs" "fBodyAccstdX" -0.0349085946785455
24 "walkingdownstairs" "fBodyAccstdY" -0.169191147529091
24 "walkingdownstairs" "fBodyAccstdZ" -0.291553822381818
24 "walkingdownstairs" "fBodyAccmeanFreqX" -0.541663870181818
24 "walkingdownstairs" "fBodyAccmeanFreqY" -0.0116848720163636
24 "walkingdownstairs" "fBodyAccmeanFreqZ" 0.201299074453455
24 "walkingdownstairs" "fBodyAccJerkmeanX" -0.376175794909091
24 "walkingdownstairs" "fBodyAccJerkmeanY" -0.2258243574
24 "walkingdownstairs" "fBodyAccJerkmeanZ" -0.250000183381818
24 "walkingdownstairs" "fBodyAccJerkstdX" -0.355930598
24 "walkingdownstairs" "fBodyAccJerkstdY" -0.163626807636364
24 "walkingdownstairs" "fBodyAccJerkstdZ" -0.328569968545455
24 "walkingdownstairs" "fBodyAccJerkmeanFreqX" -0.398144618
24 "walkingdownstairs" "fBodyAccJerkmeanFreqY" -0.415305377727273
24 "walkingdownstairs" "fBodyAccJerkmeanFreqZ" -0.297520697545455
24 "walkingdownstairs" "fBodyGyromeanX" -0.272469211854545
24 "walkingdownstairs" "fBodyGyromeanY" -0.433475431818182
24 "walkingdownstairs" "fBodyGyromeanZ" -0.396286646363636
24 "walkingdownstairs" "fBodyGyrostdX" -0.484894683818182
24 "walkingdownstairs" "fBodyGyrostdY" -0.523412701636364
24 "walkingdownstairs" "fBodyGyrostdZ" -0.573281905454545
24 "walkingdownstairs" "fBodyGyromeanFreqX" -0.0545287366636364
24 "walkingdownstairs" "fBodyGyromeanFreqY" 0.0935884644618182
24 "walkingdownstairs" "fBodyGyromeanFreqZ" 0.0208409579327273
24 "walkingdownstairs" "fBodyAccMagmean" -0.0231701626603636
24 "walkingdownstairs" "fBodyAccMagstd" -0.175291708678182
24 "walkingdownstairs" "fBodyAccMagmeanFreq" -0.0364416083527273
24 "walkingdownstairs" "fBodyBodyAccJerkMagmean" -0.200830137109091
24 "walkingdownstairs" "fBodyBodyAccJerkMagstd" -0.0827554911536364
24 "walkingdownstairs" "fBodyBodyAccJerkMagmeanFreq" -0.00198537142181818
24 "walkingdownstairs" "fBodyBodyGyroMagmean" -0.374298686727273
24 "walkingdownstairs" "fBodyBodyGyroMagstd" -0.470147270181818
24 "walkingdownstairs" "fBodyBodyGyroMagmeanFreq" 0.164772642932727
24 "walkingdownstairs" "fBodyBodyGyroJerkMagmean" -0.474449925818182
24 "walkingdownstairs" "fBodyBodyGyroJerkMagstd" -0.478030486181818
24 "walkingdownstairs" "fBodyBodyGyroJerkMagmeanFreq" 0.0997292208543636
24 "walkingdownstairs" "angletBodyAccMeangravity" -0.0563071787363636
24 "walkingdownstairs" "angletBodyAccJerkMeangravityMean" 0.00706070274545454
24 "walkingdownstairs" "angletBodyGyroMeangravityMean" 0.0551508812727273
24 "walkingdownstairs" "angletBodyGyroJerkMeangravityMean" -0.0379216355272727
24 "walkingdownstairs" "angleXgravityMean" -0.819838803818182
24 "walkingdownstairs" "angleYgravityMean" 0.171762154727273
24 "walkingdownstairs" "angleZgravityMean" 0.1200578956
24 "sitting" "tBodyAccmeanX" 0.273475690147059
24 "sitting" "tBodyAccmeanY" -0.0131255097938235
24 "sitting" "tBodyAccmeanZ" -0.103041061426471
24 "sitting" "tBodyAccstdX" -0.990593766617647
24 "sitting" "tBodyAccstdY" -0.956255962058824
24 "sitting" "tBodyAccstdZ" -0.957056111470588
24 "sitting" "tGravityAccmeanX" 0.919637604411765
24 "sitting" "tGravityAccmeanY" 0.182254651955882
24 "sitting" "tGravityAccmeanZ" 0.109559621020588
24 "sitting" "tGravityAccstdX" -0.989660149852941
24 "sitting" "tGravityAccstdY" -0.971692544705882
24 "sitting" "tGravityAccstdZ" -0.963406795735294
24 "sitting" "tBodyAccJerkmeanX" 0.0763318528529412
24 "sitting" "tBodyAccJerkmeanY" 0.00476702575745588
24 "sitting" "tBodyAccJerkmeanZ" -0.00113300171426471
24 "sitting" "tBodyAccJerkstdX" -0.988564382205882
24 "sitting" "tBodyAccJerkstdY" -0.979573678088235
24 "sitting" "tBodyAccJerkstdZ" -0.984662946764706
24 "sitting" "tBodyGyromeanX" -0.0356229619955882
24 "sitting" "tBodyGyromeanY" -0.0750132697044118
24 "sitting" "tBodyGyromeanZ" 0.0800440230882353
24 "sitting" "tBodyGyrostdX" -0.988111648676471
24 "sitting" "tBodyGyrostdY" -0.977954005147059
24 "sitting" "tBodyGyrostdZ" -0.971277654117647
24 "sitting" "tBodyGyroJerkmeanX" -0.0951782658382353
24 "sitting" "tBodyGyroJerkmeanY" -0.040616936
24 "sitting" "tBodyGyroJerkmeanZ" -0.051596655125
24 "sitting" "tBodyGyroJerkstdX" -0.991442007794118
24 "sitting" "tBodyGyroJerkstdY" -0.989780810588235
24 "sitting" "tBodyGyroJerkstdZ" -0.989850160294118
24 "sitting" "tBodyAccMagmean" -0.968979156470588
24 "sitting" "tBodyAccMagstd" -0.963779683235294
24 "sitting" "tGravityAccMagmean" -0.968979156470588
24 "sitting" "tGravityAccMagstd" -0.963779683235294
24 "sitting" "tBodyAccJerkMagmean" -0.985555822352941
24 "sitting" "tBodyAccJerkMagstd" -0.985418456176471
24 "sitting" "tBodyGyroMagmean" -0.964633252352941
24 "sitting" "tBodyGyroMagstd" -0.969257162647059
24 "sitting" "tBodyGyroJerkMagmean" -0.991306424705882
24 "sitting" "tBodyGyroJerkMagstd" -0.990724530735294
24 "sitting" "fBodyAccmeanX" -0.989529506764706
24 "sitting" "fBodyAccmeanY" -0.962773200147059
24 "sitting" "fBodyAccmeanZ" -0.966991781176471
24 "sitting" "fBodyAccstdX" -0.991100005441176
24 "sitting" "fBodyAccstdY" -0.954998005147059
24 "sitting" "fBodyAccstdZ" -0.954402697794118
24 "sitting" "fBodyAccmeanFreqX" -0.0165992981941176
24 "sitting" "fBodyAccmeanFreqY" 0.00154835032647059
24 "sitting" "fBodyAccmeanFreqZ" 0.0972629587797059
24 "sitting" "fBodyAccJerkmeanX" -0.988857403235294
24 "sitting" "fBodyAccJerkmeanY" -0.979228238382353
24 "sitting" "fBodyAccJerkmeanZ" -0.981971300147059
24 "sitting" "fBodyAccJerkstdX" -0.9892888075
24 "sitting" "fBodyAccJerkstdY" -0.981550132794118
24 "sitting" "fBodyAccJerkstdZ" -0.986008449264706
24 "sitting" "fBodyAccJerkmeanFreqX" 0.187752123742647
